SubjektUri,SubjektDe,SubjektEn,SubjektAltDe,SubjektAltEn,SubjektTyp ,Relation,Objekt,SeiteRelation,RestrictionOnProperty,RestrictionObject,RestrictionType,Definition,SeiteDefinition,Kapitel,Kommentar
Unternehmenstypologie,Unternehmenstypologie,,,,EntityType,,,,meta:isDecomposedIn,Waffe,someValuesFrom,,93,,
UnternehmenstypUnterstuetzung,Unternehmenstyp Unterstützung,,,,EntityType,,,,,,,"Unternehmenstyp I Unterstützung: In Unternehmen dieses Typs hat die Informationsfunktion
gegenwärtig und in Zukunft nur eine geringe Bedeutung fitr die ElTeichung der
Unternehmensziele. Der Stellenwert des InfOlmationsmanagements ist folglich gering.
Sein Aufgabensystem umfasst im Grenzfall nur die operativen Aufgaben der Nutzung der vorhandenen Infrastruktur (z. B. ein mittelständisches, auf einem regionalen Markt
tätiges Kies- und Schotterwerk).",92,,
UnternehmenstypWaffe,Unternehmenstyp Waffe,,,,EntityType,,,,,,,"Unternehmenstyp IV Waffe: In Unternehmen dieses Typs hat die Informationsfunktion
gegenwärtig und in Zukunft eine große Bedeutung fitr die Erreichung der Unternehmensziele.
Der Stellenwelt des Informationsmanagements ist erheblich. Sowohl gegenwältig
als auch in Zukunft ist die ElTeichung der Unternehmensziele ohne eine sehr gut
entwickelte Infrastruktur nicht möglich. Das Informationsmanagement umfasst strategische,
administrative und operative Aufgaben (z. B. ein Unternehmen, das Kapitalmarktprodukte
entwickelt und weltweit verh·eibt).",93,,
Urg,URG ,Urheberrechtsgesetz (CH),,,EntityType,,,,meta:isAssociatedWith,Urheberrecht,someValuesFrom,Urheberrechtsgesetz (Schweiz).,Website;67,RECHT,
Urheberrecht,Urheberrecht,copyright,,,EntityType,,,67,meta:isAssociatedWith,Urheberrechtsgesetz,someValuesFrom,,67,RECHT,
Urheberrecht,Urheberrecht,copyright,,,EntityType,,,67,meta:isDecomposedInIn,Nutzungsrecht,someValuesFrom,"Recht, das geistige Werke schützt und nicht übertragbare Persönlichkeitsrechte
und übertragbare Verwertungsrechte (Nutzungsrechte ) umfasst.",67,RECHT,
Urheberrecht,Urheberrecht,copyright,,,EntityType,,,67,meta:isAssociatedWith,Urheberrechtsgesetz,someValuesFrom,,67,RECHT,
Urheberrecht,Urheberrecht,copyright,,,EntityType,,,67,meta:isDecomposedInIn,Nutzungsrecht,someValuesFrom,"Recht, das geistige Werke schützt und nicht übertragbare Persönlichkeitsrechte
und übertragbare Verwertungsrechte (Nutzungsrechte ) umfasst.",67,RECHT,
Urhg,UrhG ,"Urheberrechtsgesetz (D,Ö)",,,EntityType,,,,meta:isAssociatedWith,Urheberrecht,someValuesFrom,"Urheberrechtsgesetz (Deutschland, Österreich).",Website;67,RECHT,
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,fehlendeKlarheitueberLeistungspotenzial,someValuesFrom,,101,,Schlechte Konzepte. Dennoch interessante Information. Wie soll Konzeptualisiert werden? Evtl. lediglich als Textblock verwenden -> MS/FJ!
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,bestehendesScheinErfolgspotenzial,someValuesFrom,,101,,
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,fehlendestrategischeItPlanung,someValuesFrom,,101,,
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,fehlendesControlling,someValuesFrom,,101,,
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,fehelnderEinsatzLeistungsverbessernderundKostensenkenderMethodenundWerkzeuge,someValuesFrom,,101,,
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,unzureichendeQualifikationund/oderMotivationderItMitarbeiter,someValuesFrom,,101,,
UrsachenstrategischerUberdehnung,Ursachen strategischer Uberdehnung,,,,EntityType,,,,meta:isDecomposedIn,unzureichendeVerteilungderInformationsinfrastruktur,someValuesFrom,,101,,
UrsacheWirkungsBeziehung,Ursache-Wirkungs-Beziehung,Cause-Effect Relationship,,,EntityType,,,,,,,,18,ERMOD,
ValIt,Val IT,,,,EntityType,rdfs:subClassOf,Leitfaden,,,,,Enterprise Value: Governance of IT Investments; Leitfaden des ITGI zur Steigerung des Erfolgs von IT-Investitionen,55,GOVER,
ValIt,Val IT,,,,EntityType,,,,meta:isAssociatedWith,ItGovernance,someValuesFrom,,55,GOVER,
ValIt,Val IT,,,,EntityType,,,,meta:isDecomposedInIn,ValItPrinzip,someValuesFrom,,62,GOVER,
ValItAufgabenbereich,Val-IT-Aufgabenbereich,,,,Function,,,,meta:isAssociatedWith,ValIt,someValuesFrom,,63,,
ValItAufgabenbereich,Val-IT-Aufgabenbereich,Val IT Domain,,,Function,,,,meta:isDecomposedInIn,ValueGovernance,someValuesFrom,,63,GOVER,
ValItAufgabenbereich,Val-IT-Aufgabenbereich,,,,Function,,,,meta:isDecomposedInIn,PortfolioManagement,someValuesFrom,,63,GOVER,
ValItAufgabenbereich,Val-IT-Aufgabenbereich,,,,Function,,,,meta:isDecomposedInIn,InvestmentManagement,someValuesFrom,,63,GOVER,
ValItPrinzip,Val-IT-Prinzip,Val IT Principle,,,EntityType,,,,,,,"Val IT beschreibt sieben Prinzipien, mit denen die Wirtschaftlichkeit von IT-Investitionen (vgl. Lerneinheit WIRTA) sichergestellt werden soll.",62,GOVER,
ValueGovernance,Value Governance,Val IT Value Governance,,,Function,rdfs:subClassOf,ValItAufgabenbereich,,,,,,63,GOVER,
VerantwortlicherfuerItControlling,Verantwortlicher für IT-Controlling,,,,Role,,,,meta:isResponsibleForFunction,LeitungsaufgabederInformationsinfrastruktur,someValuesFrom,,44,,
Verbindlichkeit,Verbindlichkeit,,,,EntityType,,,,,,,IT ermöglicht den Nachweis von Verpflichtungen,108,,
Verbindlichkeit,Verbindlichkeit,,,,EntityType,rdfs:subClassOf,ItSicherheitsanforderung,,,,,,108,,
VerfolgungderZielederStakeholder,Verfolgung der Ziele der Stakeholder,,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,"IT-Governance soll gewährleisten, dass die Ziele der Stakeholder, d. h. der Eigentümer, Kreditgeber, Kunden, Lieferanten, Arbeitnehmer und des Staates, verfolgt bzw. deren Interessen gewahrt werden.",57,GOVER,
VerfolgungderZielederStakeholder,Verfolgung der Ziele der Stakeholder,,,,Function,,,,meta:uses,ZieleinesStakeholders,someValuesFrom,,57,GOVER,
Verfuegbarkeit,Verfügbarkeit,,,,EntityType,,,,,,,IT ist für die Benutzer immer verfügbar,108,,
Verfuegbarkeit,Verfügbarkeit,,,,EntityType,rdfs:subClassOf,ItSicherheitsanforderung,,,,,,108,,
VerhaeltniszwischenInformationsfunktionundInformationsinfrastruktur,Verhältnis zwischen Informationsfunktion und Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedIn,StrategischeVergeudung,someValuesFrom,"Informationsfunktion und Informationsinfrastmktur
befinden sich auf höchstem Niveau im Gleichgewicht, wenn die Infi'astruktur mit ihrem
Erfolgspotenzial das Leistungspotenzial der InfOlmationsfunktion voll ausschöpft (maximale
Wirksamkeit) und wenn diese Wirksamkeit mit minimalen Kosten erreicht wird.",94,,
VerhaeltniszwischenInformationsfunktionundInformationsinfrastruktur,Verhältnis zwischen Informationsfunktion und Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedIn,StrategischeGleichgewicht,someValuesFrom,,94,,
VerhaeltniszwischenInformationsfunktionundInformationsinfrastruktur,Verhältnis zwischen Informationsfunktion und Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedIn,StrategischeUeberdehnung,someValuesFrom,,94,,
VerhaeltniszwischenInformationsfunktionundInformationsinfrastruktur,Verhältnis zwischen Informationsfunktion und Informationsinfrastruktur,,,,EntityType,,,,meta:isDecomposedIn,StrategischeVerschwendung,someValuesFrom,,94,,
VerhandelnUndVerwaltenVonVertraegen,Verhandeln und Verwalten von Verträgen,,,,Function,,,,,,,,26,ERMOD,
Vertrag,Vertrag,,,,EntityType,,,,meta:isBasedOn,Vertragstyp,someValuesFrom,,manuell hinzugefügt,,
Vertrag,Vertrag,,,,EntityType,,,,meta:isBasedOn,Vertragsart,someValuesFrom,,manuell hinzugefügt,,
Vertraulichkeit,Vertraulichkeit,,,,EntityType,,,,,,,IT lässt eine unberechtigte Kenntnisnahme und Nutzung nicht zu,108,,
Vertraulichkeit,Vertraulichkeit,,,,EntityType,rdfs:subClassOf,ItSicherheitsanforderung,,,,,,108,,
volleEntfaltungLeistungspotenzials,volle Entfaltung des Leistungspotenzials,,,,EntityType,,,,meta:isBasedOn,Wirksamkeit,someValuesFrom,,95,,
volleEntfaltungLeistungspotenzials,volle Entfaltung des Leistungspotenzials,,,,EntityType,,,,meta:isBasedOn,Wirtschaftlichkeit,someValuesFrom,,95,,
Vollstaendigkeit,Vollständigkeit,,,,EntityType,,,,,,,"Vollständigkeit heißt, dass alle für den Unternehmenserfolg relevanten Objekte und Eigenschaften der IT abgebildet sind.",105,,
Vorgehensmodell,Vorgehensmodell,Procedural Model,,,EntityType,,,,,,,,43,ARCHI,
Vorgehensmodell,Vorgehensmodell,,,,EntityType,rdfs:subClassOf,Modell,,,,,,manuell hinzugefügt,,
Vorgehensmodell,Vorgehensmodell,,,,Function,,,,meta:updates,Architektur,someValuesFrom,,50,,
,,,,,,,,,,,,,,,
Werkzeug,Werkzeug,Tool,,,EntityType,,,,,,,,43,ARCHI,
Wertekette,Wertekette,,,,EntityType,rdfs:subClassOf,Methode,,,,,"Es wird das von Porter entwickelte Modell verwendet, das die Wert schöpfenden
Aktivitäten des Unternehmens (Wertaktivitäten) systematisiert und ihren Beitrag
zur Wertschöpfung feststellt. Mit dem Ausbau der Informationsinfrastruktur wird primär
bei den Wertaktivitäten angesetzt, in denen ein hohes Wertschöpfungspotenzial liegt,
dessen Aktivierung einen deutlichen Beitrag zur Kostensenkung oder Differenzierung
ermöglicht.",99,,
Wertschoepfung,Wertschöpfung,Value Delivery,,,Function,rdfs:subClassOf,ItGovernanceAufgabe,,,,,"Die IT soll so gestaltet werden, dass versprochener Nutzen in einem vereinbarten Zeitraum zu angemessenen Kosten geschaffen wird.",57,GOVER,
Wertschoepfung,Wertschöpfung,,,,Function,,,,meta:decreases,Kosten,someValuesFrom,,57,GOVER,
Wertschoepfung,Wertschöpfung,,,,Function,,,,meta:increases,Nutzen,someValuesFrom,,57,GOVER,
Wettbewerber,Wettbewerber,Competitor,,,Role,,,,,,,,47,ARCHI,
Wettbewerbsanalyse,Wettbewerbsanalyse,,Analyse der Wettbewerbssituation,,Function,,,,meta:updates,Wettbewerbsfaktor,someValuesFrom,"Mit der Analyse der Wettbewerbssituation, kurz Wettbewerbsanalyse, wird ermittelt, welche Wettbewerbsfaktoren kritisch sind und welche durch das Leistungspotenzial bzw. ein zu schaffendes Erfolgspotenzial positiv beeinflusst werden können.",95,,
Wettbewerbsanalyse,Wettbewerbsanalyse,,,,Function,,,96,meta:isDecomposedInIn,SollzustandDefinieren,someValuesFrom,,,,
Wettbewerbsanalyse,Wettbewerbsanalyse,,,,Function,,,96,meta:isDecomposedInIn,WettbewerbsfaktorenBestimmen,someValuesFrom,,,,
Wettbewerbsanalyse,Wettbewerbsanalyse,,,,Function,,,96,meta:isDecomposedInIn,IstzustandErheben,someValuesFrom,,,,
Wettbewerbsanalyse,Wettbewerbsanalyse,,,,Function,,,96,meta:isDecomposedInIn,IstzustandAnalysieren,someValuesFrom,,,,
WettbewerbsfaktorenBestimmen,Wettbewerbsfaktoren bestimmen,,,,Function,,,,,,,"Bestimmen der Wettbewerbsfaktoren. Beispiele fiir Wettbewerbs faktoren sind: Kosten der Leistungserstellung und -velwertung und damit auch Angebotspreise, Servicezeit und Servicegrad, Lieferbereitschaft und Lieferbereitschaftsgrad, Produkt- und Prozessqualität, Produktentwicklungs- und Auftragsabwicklungszeit, organisatorische und technologische Flexibilität.",96,,
Wettbewerbsfaktor,Wettbewerbsfaktor,competitive factor,,,EntityType,,,,,,,"Wettbewerb kennzeichnende Eigenschaft des Marktes, in dem ein Unternehmen tätig ist (z. B. Lieferzeit, Qualität, Preis).",91,,
Wettbewerbsfaktor,Wettbewerbsfaktor,,,,EntityType,,,,meta:isAssociatedWith,ArtdesUnternehmens,someValuesFrom,,95,,
Wettbewerbsfaktor,Wettbewerbsfaktor,,,,EntityType,,,,meta:isAssociatedWith,Marktsituation,someValuesFrom,,95,,
Wettbewerbsfaktor,Wettbewerbsfaktor,,,,EntityType,,,,meta:isAssociatedWith,Zeit,someValuesFrom,,95,,
Wettbewerbsfaktor,Wettbewerbsfaktor,,,,EntityType,,,,meta:isAssociatedWith,Qualitaet,someValuesFrom,,95,,
Wettbewerbsfaktor,Wettbewerbsfaktor,,,,EntityType,,,,meta:isAssociatedWith,Kosten,someValuesFrom,,95,,
Wettbewerbsfaktor,Wettbewerbsfaktor,,,,EntityType,,,,meta:isAssociatedWith,Agilitaet,someValuesFrom,,95,,
Wettbewerbsstrategie,Wettbewerbsstrategie,competative strategy,,,EntityType,,,,,,,"Teilstrategie der Unternehmensstrategie, die festlegt, wie bei der Verfolgung strategischer marktziele vorgegangen werden soll.",113,,
Wettbewerbsvorteil,Wettbewerbsvorteil,competitive advantage,,,EntityType,,,,,,,"Eigenschaft des Unternehmen, die es von seinen Mitbewerbern unterscheidet und im Wesentlichen durch den Weli bestimmt ist, den es seinen Kunden durch Kostensenkung und/oder Leistungssteigemng bietet.",91,,
Widerspruchsfreiheit,Widerspruchsfreiheit,,,,EntityType,,,,,,,Widerspruchsfreiheit heißt die logische Richtigkeit der Abbildung der Wirklichkeit im Zielsystem; sich widersprechende Ziele sind nicht vorhanden.,105,,
Wirksamkeit,Wirksamkeit,Effectivity,Wirksamkeitsstreben,,EntityType,,,,,,,"Wirksamkeit  ist  die  Eigenschaft  eines  Objekts,  unabhängig  von  den  erforderlichen Kosten  und dem realisierbaren Nutzen Funktionen und Leistungen zu  bieten.  Wirksamkeit ist die Eigenschaft der IT, Funktionen und Leistung zur Aufgabenerfüllung zur Verfügung zu stellen, unabhängig von den dafür erforderlichen Kosten und dem dadurch realisierbaren Nutzen (Effektivität).",23;107,ERMOD,
Wirksamkeit,Wirksamkeit,,,,EntityType,,,,,,,"Wirksamkeit heißt hier, dass das Vorhandensein und die Beachtung einer IT-Strategie ein bestimmtes Handeln oder Nichthandeln bewirkt.",115,,
Wirksamkeit,Wirksamkeit,,,,EntityType,,,,meta:isAssociatedWith,VerhaeltniszwischenInformationsfunktionundInformationsinfrastruktur,someValuesFrom,,94,,
Wirksamkeit,Wirksamkeit,,,,EntityType,,,107,meta:isAssociatedWith,TheoretischeZielanalyse,someValuesFrom,,,,
Wirksamkeitsanalyse,Wirksamkeitsanalyse,effectiveness analysis,,,,,,,,,,Untersuchung eines Systems mit dem Zweck der Evaluierung unter dem Formalziel Wirksamkeit.,161,,
,,,,,,,,,,,,,,,
Wirtschaftlichkeit,Wirtschaftlichkeit,,,,EntityType,rdfs:subClassOf,Formalziel,,,,,,23,ERMOD,
Wirtschaftlichkeit,Wirtschaftlichkeit,,,,EntityType,,,,meta:isAssociatedWith,Wirksamkeit,someValuesFrom,,23,ERMOD,
Wirtschaftlichkeit,Wirtschaftlichkeit,,,,EntityType,,,,,,,"Wirtschaftlichkeit heißt hier, dass der durch Handeln erzielbare Nutzen größer ist als die dadurch verursachten kosten bzw. der durch Nichthandeln entgangene Nutzen kleiner ist als die vermiedenen Kosten.",115,,
Wirtschaftlichkeit,Wirtschaftlichkeit,,,,EntityType,,,,meta:isAssociatedWith,VerhaeltniszwischenInformationsfunktionundInformationsinfrastruktur,someValuesFrom,,94,,
Wirtschaftlichkeitsanalyse,Wirtschaftlichkeitsanalyse,efficiency analysis,,,,,,,,,,Untersuchung eines Systems mit dem Zweck der Evaluierung unter dem Formalziel Wirtschaftlichkeit.,161,,
Wirtschaftlichkeitsdenken,Wirtschaftlichkeitsdenken,Thrift,,,EntityType,,,,,,,"Wirtschaftlichkeitsdenken (Kostendenken und Nutzendenken) heißt, dass das Managementhandeln darauf ausgerichtet ist, bei gegebenem Nutzen die Kosten zu minimieren bzw. mit gegebenen Kosten den Nutzen zu maximieren.",21,ERMOD,bessere Übersetzung? -LL
Wirtschaftlichkeitsdenken,Wirtschaftlichkeitsdenken,,,,EntityType,,,,meta:isAssociatedWith,Nutzen,someValuesFrom,,21,ERMOD,
Wirtschaftlichkeitsdenken,Wirtschaftlichkeitsdenken,,,,EntityType,,,,meta:isAssociatedWith,Kosten,someValuesFrom,,21,ERMOD,
Wirtschaftlichkeitsstreben,Wirtschaftlichkeitsstreben,,Effizienz,,EntityType,,,,,,,"Wirtschaftlichkeit (SynonymEffizienz) ist die Eigenschaft der IT, bezüglich einer geplanten oder tatsaechlichen Kostensituation in einem bestimmten Verhaeltnis zu einer Bezugsgroesse (z.B. günstige Kostensituation) oder bezüglich der Leistungssituation (Nutzen) in einem bestimmten Verhältnis zu einer Bezugsgröße (z.B. dem mit Kosten bewerteten Einsatz an Produktionsfaktoren zur Erbringung der Leistung) zustehen.",106,,
Wissen,Wissen,,,,EntityType,rdfs:subClassOf,Ressource,,,,,,57,GOVER,
WissensgenerierungUndVerteilung,Wissensgenerierung und -verteilung,,,,Function,,,,,,,,26,ERMOD,
ZachmanEnterpriseFramework2,Zachman Enterprise Framework 2,,,,EntityType,rdfs:subClassOf,Architekturmetamodell,,,,,"1987 publizierte Zachman das Framework for Information Systems Architecture. 1992 veröffentlichte er zusammen mit Sowa ein erweitertes Metamodell, welches in der Folge mehrfach überarbeitet wurde und zurzeit als Zachman Enterprise Framework 2 vorliegt.",47,ARCHI,
ZachmanEnterpriseFramework2,Zachman Enterprise Framework 2,,,,EntityType,rdfs:subClassOf,Metamodell,,,,,,47,,
ZachmanEnterpriseFramework2,Zachman Enterprise Framework 2,,,,EntityType,,,,meta:isDecomposedIn,Perspektive,someValuesFrom,,48,,
ZachmanEnterpriseFramework2,Zachman Enterprise Framework 2,,,,EntityType,,,,meta:isDecomposedIn,Frage,someValuesFrom,,48,,
Zeitung,Zeitung,,,,EntityType,rdfs:subClassOf,Beobachtungsobjekt,,,,,,98,,
Zertifizierung,Zertifizierung,,,,EntityType,,,,,,,,157,,
Ziel,Ziel,"Goal, Objective",,,EntityType,,,,,,,angestrebter Endpunkt eines menschlichen Handlungsprozesses.,21,ERMOD,"Heinrich übesetzt Ziel mit Objective, lieber Goal? - LL"
Ziel,Ziel,objective,,,EntityType,,,,,,,angestrebter Endpunkt eines menschlichen Handlungsprozesses.,103,,
Ziel,Ziel,,,,EntityType,,,,meta:isDecomposedIn,Sachziel,someValuesFrom,,105,,
Ziel,Ziel,,,,EntityType,,,,meta:isDecomposedIn,Formalziel,someValuesFrom,,105,,
ZielArchitektur,Ziel-Architektur,Target Architecture,,,EntityType,rdfs:subClassOf,Architektur,,,,,Beschreibt den geplanten Zustand eines Systems,45,ARCHI,
ZielArchitektur,Ziel-Architektur,,,,EntityType,,,,meta:isBasedOn,SollZustand,someValuesFrom,,45,ARCHI,
Zielbeziehung,Zielbeziehung,goal relation,,,EntityType,,,,,,,"Tatsache, dass die Erfüllung eines Ziels die Erfüllung eines anderen Ziels beeinflusst.",103,,
ZieleinesStakeholders,Ziel eines Stakeholders,Stakeholder Value Driver,,,EntityType,rdfs:subClassOf,Ziel,,,,,,57,GOVER,
ZieleundFunktionenvonUnternehmensarchitekturen,Ziele und Funktionen von Unternehmensarchitekturen,,,,EntityType,,,,meta:isAssociatedWith,ProvidesBlueprint,someValuesFrom,,53,,
ZieleundFunktionenvonUnternehmensarchitekturen,Ziele und Funktionen von Unternehmensarchitekturen,,,,EntityType,,,,meta:isAssociatedWith,aplanningtool,someValuesFrom,,53,,
ZieleundFunktionenvonUnternehmensarchitekturen,Ziele und Funktionen von Unternehmensarchitekturen,,,,EntityType,,,,meta:isAssociatedWith,facilitatessystematicchange,someValuesFrom,,53,,
ZieleundFunktionenvonUnternehmensarchitekturen,Ziele und Funktionen von Unternehmensarchitekturen,,,,EntityType,,,,meta:isAssociatedWith,atoolfordecisionmaking,someValuesFrom,,53,,
ZieleundFunktionenvonUnternehmensarchitekturen,Ziele und Funktionen von Unternehmensarchitekturen,,,,EntityType,,,,meta:isAssociatedWith,analignmenttool,someValuesFrom,,53,,
